zip_code,offense_type,latitude,longitude
78758,FAMILY DISTURBANCE,30.37521409,-97.71174462
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78752,FAMILY DISTURBANCE,30.32424041,-97.68479261
78702,CRIMINAL MISCHIEF,30.26842918,-97.71918174
78748,FAMILY DISTURBANCE,30.15339164,-97.85213261
78758,BURGLARY OF VEHICLE,30.40168388,-97.72674036
78752,FAMILY DISTURBANCE,30.3335155,-97.69777885
78741,FAMILY DISTURBANCE,30.2290798,-97.74326956
78753,BURGLARY OF VEHICLE,30.36959264,-97.67341922
78745,THEFT,30.19236965,-97.83227509
78744,BURGLARY OF VEHICLE,30.18132997,-97.77630427
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36794153,-97.71508242
78704,BURGLARY OF VEHICLE,30.24334288,-97.75239329
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26768264,-97.74146079
78758,BURGLARY OF VEHICLE,30.38760237,-97.70626205
78758,FAMILY DISTURBANCE,30.36983064,-97.71587168
78704,THEFT,30.25608933,-97.74700892
78701,CRIMINAL MISCHIEF,30.268454,-97.7422037
78704,THEFT,30.22235873,-97.74888756
78753,BURGLARY OF VEHICLE,30.35557234,-97.6841067
78759,BURGLARY OF VEHICLE,30.3966073,-97.74388355
78741,THEFT,30.23206608,-97.73739957
78748,FAMILY DISTURBANCE,30.17520226,-97.79912153
78758,BURGLARY OF VEHICLE,30.39442761,-97.72737754
78758,BURGLARY OF VEHICLE,30.39353338,-97.72559964
78741,FAMILY DISTURBANCE,30.22900387,-97.70310447
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.18739944,-97.76364483
78745,THEFT,30.23096962,-97.79175125
78741,BURGLARY OF VEHICLE,30.23504136,-97.71359538
78702,FAMILY DISTURBANCE,30.26810077,-97.7119917
78704,THEFT,30.22729463,-97.76305528
78758,FAMILY DISTURBANCE,30.36980699,-97.69364689
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.18683439,-97.73822222
78745,THEFT,30.1930823,-97.77769657
78759,CRIMINAL MISCHIEF,30.42078437,-97.78545466
78744,FAMILY DISTURBANCE,30.17176027,-97.76757423
78745,BURGLARY OF VEHICLE,30.21014487,-97.76873966
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27643109,-97.73438129
78744,BURGLARY OF VEHICLE,30.19668051,-97.70585569
78741,BURGLARY OF VEHICLE,30.23504136,-97.71359538
78745,BURGLARY OF VEHICLE,30.19060915,-97.77229753
78702,THEFT,30.27731862,-97.72189437
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35804837,-97.68707066
78741,CRIMINAL MISCHIEF,30.24518195,-97.73032812
78753,BURGLARY OF VEHICLE,30.3637848,-97.67532384
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2320942,-97.71688386
78741,BURGLARY OF VEHICLE,30.23178857,-97.71888757
78753,THEFT,30.35790326,-97.68750279
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26216284,-97.70622177
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.40120971,-97.7228981
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2309895,-97.70564444
78758,CRIMINAL MISCHIEF,30.38185805,-97.686652
78704,BURGLARY OF VEHICLE,30.22568101,-97.75474969
78701,THEFT,30.27749594,-97.74255357
78744,FAMILY DISTURBANCE,30.20524259,-97.75566571
78753,BURGLARY OF VEHICLE,30.40413822,-97.65191107
78744,FAMILY DISTURBANCE,30.19896845,-97.72777691
78745,CRIMINAL MISCHIEF,30.23199059,-97.80247738
78741,THEFT,30.2316152,-97.73645832
78704,BURGLARY OF VEHICLE,30.2648722,-97.75839537
78701,BURGLARY OF VEHICLE,30.26739402,-97.74038174
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23883312,-97.72540895
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.1965442,-97.78511194
78702,BURGLARY OF VEHICLE,30.26163227,-97.72453965
78702,FAMILY DISTURBANCE,30.25955661,-97.71137775
78745,CRIMINAL MISCHIEF,30.17814165,-97.78164345
78758,BURGLARY OF VEHICLE,30.36185204,-97.7169604
78745,CRIMINAL MISCHIEF,30.21722549,-97.7552446
78758,FAMILY DISTURBANCE,30.38934252,-97.70005041
78704,THEFT,30.22962946,-97.74447421
78701,BURGLARY OF VEHICLE,30.26010127,-97.73921525
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26780114,-97.74120096
78745,FAMILY DISTURBANCE,30.19236965,-97.83227509
78744,FAMILY DISTURBANCE,30.19611561,-97.74836427
78759,BURGLARY OF VEHICLE,30.40008964,-97.73995403
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78744,FAMILY DISTURBANCE,30.17057316,-97.78193509
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24104604,-97.73740524
78704,FAMILY DISTURBANCE,30.24551521,-97.76455016
78723,THEFT,30.29985842,-97.70081844
78704,THEFT,30.25005012,-97.76782552
78741,BURGLARY OF VEHICLE,30.23653703,-97.71330141
78759,BURGLARY OF VEHICLE,30.3772122,-97.74009029
78704,CRIMINAL MISCHIEF,30.23370088,-97.75529257
78744,FAMILY DISTURBANCE,30.19169314,-97.75668889
78745,FAMILY DISTURBANCE,30.1987362,-97.80216752
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26780114,-97.74120096
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.27054719,-97.71973276
78702,BURGLARY OF VEHICLE,30.27392149,-97.70304674
78723,THEFT,30.30492625,-97.67995626
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2309895,-97.70564444
78758,BURGLARY OF VEHICLE,30.39639829,-97.70855742
78758,FAMILY DISTURBANCE,30.38508197,-97.68507565
78704,THEFT,30.24773412,-97.77303796
78757,BURGLARY OF VEHICLE,30.35482806,-97.71698285
78704,BURGLARY OF VEHICLE,30.25969525,-97.77593019
78748,THEFT,30.18348166,-97.82894374
78758,CRIMINAL MISCHIEF,30.3829379,-97.72365287
78758,BURGLARY OF VEHICLE,30.3787391,-97.70229403
78701,CRIMINAL MISCHIEF,30.26818291,-97.74103862
78758,THEFT,30.37203604,-97.71477459
78704,CRIMINAL MISCHIEF,30.23781689,-97.7414673
78744,CRIMINAL MISCHIEF,30.19545221,-97.73800341
78704,THEFT,30.25461405,-97.74341465
78723,CRIMINAL MISCHIEF,30.30551917,-97.66162802
78753,FAMILY DISTURBANCE,30.35146689,-97.70124614
78745,FAMILY DISTURBANCE,30.19835668,-97.78926252
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2323144,-97.73689562
78744,BURGLARY OF VEHICLE,30.15945936,-97.73450732
78741,FAMILY DISTURBANCE,30.22073391,-97.70566692
78741,FAMILY DISTURBANCE,30.22706496,-97.72624614
78741,THEFT,30.22321317,-97.72145699
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35828676,-97.70039084
78758,THEFT,30.38998936,-97.71849699
78741,THEFT,30.23503361,-97.72940119
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.27270295,-97.72483619
78723,FAMILY DISTURBANCE,30.30981334,-97.68060486
78744,BURGLARY OF VEHICLE,30.18669219,-97.75814874
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23972231,-97.76945562
78701,BURGLARY OF VEHICLE,30.27180186,-97.74741181
78753,FAMILY DISTURBANCE,30.35353289,-97.69270637
78702,CRIMINAL MISCHIEF,30.2742177,-97.71697798
78741,CRIMINAL MISCHIEF,30.23739685,-97.73038275
78701,CRIMINAL MISCHIEF,30.26731005,-97.74262096
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31030808,-97.68937518
78745,CRIMINAL MISCHIEF,30.19259606,-97.77497082
78753,THEFT,30.3391525,-97.69116892
78744,BURGLARY OF VEHICLE,30.19732298,-97.70526513
78702,FAMILY DISTURBANCE,30.26129213,-97.70118564
78741,BURGLARY OF VEHICLE,30.22840374,-97.7183901
78744,THEFT,30.19520882,-97.7538596
78745,FAMILY DISTURBANCE,30.19714931,-97.80077799
78753,FAMILY DISTURBANCE,30.36805324,-97.6836909
78723,CRIMINAL MISCHIEF,30.29930398,-97.67369558
78704,FAMILY DISTURBANCE,30.23485616,-97.78969151
78741,BURGLARY OF VEHICLE,30.23504136,-97.71359538
78701,CRIMINAL MISCHIEF,30.26797616,-97.737619
78758,CRIMINAL MISCHIEF,30.3551376,-97.71288017
78759,CRIMINAL MISCHIEF,30.38945289,-97.74343801
78745,BURGLARY OF VEHICLE,30.21435851,-97.76984699
78759,BURGLARY OF VEHICLE,30.37038859,-97.74431158
78745,FAMILY DISTURBANCE,30.19701993,-97.81178059
78741,CRIMINAL MISCHIEF,30.22253274,-97.7423905
78702,FAMILY DISTURBANCE,30.26919102,-97.71783347
78741,BURGLARY OF VEHICLE,30.22900387,-97.70310447
78744,FAMILY DISTURBANCE,30.17057316,-97.78193509
78758,FAMILY DISTURBANCE,30.39255051,-97.70331945
78748,THEFT,30.16291061,-97.79312325
78758,CRIMINAL MISCHIEF,30.38170035,-97.69408266
78701,BURGLARY OF VEHICLE,30.26010127,-97.73921525
78704,THEFT,30.23688329,-97.79399655
78759,BURGLARY OF VEHICLE,30.41484189,-97.77182682
78753,FAMILY DISTURBANCE,30.35353289,-97.69270637
78759,BURGLARY OF VEHICLE,30.40808781,-97.77710545
78759,CRIMINAL MISCHIEF,30.38469153,-97.73987328
78744,FAMILY DISTURBANCE,30.19070028,-97.74509939
78759,BURGLARY OF VEHICLE,30.39836571,-97.73400063
78723,THEFT,30.31267019,-97.67631652
78758,FAMILY DISTURBANCE,30.37255882,-97.70993899
78701,BURGLARY OF VEHICLE,30.26010127,-97.73921525
78744,CRIMINAL MISCHIEF,30.17115731,-97.76110131
78702,THEFT,30.26943882,-97.69824804
78723,CRIMINAL MISCHIEF,30.31913985,-97.68899052
78745,FAMILY DISTURBANCE,30.19795125,-97.78257036
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35460168,-97.68584909
78741,FAMILY DISTURBANCE,30.23870916,-97.73162074
78702,BURGLARY OF VEHICLE,30.2746207,-97.70548981
78745,THEFT,30.19255839,-97.77859374
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.21347542,-97.71088368
78704,BURGLARY OF VEHICLE,30.24965318,-97.77520777
78758,FAMILY DISTURBANCE,30.37336811,-97.71051014
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22812095,-97.72218892
78744,THEFT,30.20008691,-97.73327827
78704,THEFT,30.22898084,-97.767321
78753,FAMILY DISTURBANCE,30.39295402,-97.67684845
78753,THEFT,30.41357997,-97.67568979
78745,CRIMINAL MISCHIEF,30.1965442,-97.78511194
78758,FAMILY DISTURBANCE,30.37250626,-97.71813997
78702,FAMILY DISTURBANCE,30.26099299,-97.73043095
78723,THEFT,30.30443974,-97.69890574
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.2193427,-97.75740493
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.21128211,-97.75552039
78704,FAMILY DISTURBANCE,30.25158678,-97.77397489
78741,THEFT,30.23154682,-97.7260523
78745,BURGLARY OF VEHICLE,30.19354336,-97.77200446
78723,FAMILY DISTURBANCE,30.30755468,-97.67805181
78753,THEFT,30.35337945,-97.70438115
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.21599975,-97.734199
78741,THEFT,30.22428632,-97.68704897
78741,CRIMINAL MISCHIEF,30.2268524,-97.72620754
78759,BURGLARY OF VEHICLE,30.4110599,-97.74808698
78741,BURGLARY OF VEHICLE,30.24250177,-97.72809745
78745,CRIMINAL MISCHIEF,30.19315917,-97.77700117
78745,FAMILY DISTURBANCE,30.1987362,-97.80216752
78701,BURGLARY OF VEHICLE,30.26574343,-97.74376245
78753,BURGLARY OF VEHICLE,30.34813783,-97.69222934
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23691391,-97.72084572
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78748,FAMILY DISTURBANCE,30.17309049,-97.81433268
78741,THEFT,30.23581427,-97.72262391
78745,FAMILY DISTURBANCE,30.23015808,-97.80187928
78759,BURGLARY OF VEHICLE,30.38938862,-97.7662405
78753,BURGLARY OF VEHICLE,30.35828568,-97.68737496
78759,CRIMINAL MISCHIEF,30.412316,-97.72954681
78753,BURGLARY OF VEHICLE,30.38837505,-97.68045803
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32238027,-97.70425882
78753,BURGLARY OF VEHICLE,30.41554401,-97.67477248
78701,BURGLARY OF VEHICLE,30.26670973,-97.7389141
78758,CRIMINAL MISCHIEF,30.36926216,-97.69510501
78702,BURGLARY OF VEHICLE,30.26369059,-97.69624407
78723,CRIMINAL MISCHIEF,30.3185291,-97.7034222
78748,FAMILY DISTURBANCE,30.17212192,-97.79717649
78753,FAMILY DISTURBANCE,30.35353289,-97.69270637
78745,CRIMINAL MISCHIEF,30.1869008,-97.80337349
78741,THEFT,30.24136087,-97.71692105
78701,BURGLARY OF VEHICLE,30.28151808,-97.74683146
78723,CRIMINAL MISCHIEF,30.31431434,-97.6962681
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19474035,-97.74427562
78758,BURGLARY OF VEHICLE,30.39849477,-97.67984325
78745,FAMILY DISTURBANCE,30.19740339,-97.79458147
78702,THEFT,30.25964883,-97.71037407
78741,BURGLARY OF VEHICLE,30.22964945,-97.71770708
78753,BURGLARY OF VEHICLE,30.40132847,-97.67045583
78745,CRIMINAL MISCHIEF,30.1931982,-97.78212913
78753,THEFT,30.36172093,-97.68684303
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.41679687,-97.66847669
78741,BURGLARY OF VEHICLE,30.23388792,-97.69986421
78753,FAMILY DISTURBANCE,30.34732877,-97.69983055
78723,CRIMINAL MISCHIEF,30.2872359,-97.70250644
78758,BURGLARY OF VEHICLE,30.39934257,-97.72453825
78753,THEFT,30.41357997,-97.67568979
78759,BURGLARY OF VEHICLE,30.37038859,-97.74431158
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37065111,-97.71969059
78758,FAMILY DISTURBANCE,30.37025069,-97.71718296
78758,BURGLARY OF VEHICLE,30.36989139,-97.70472084
78745,FAMILY DISTURBANCE,30.19305345,-97.78992139
78744,CRIMINAL MISCHIEF,30.19570794,-97.7569301
78744,BURGLARY OF VEHICLE,30.15957223,-97.77588295
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.21714425,-97.82806147
78741,FAMILY DISTURBANCE,30.23361128,-97.69925094
78753,FAMILY DISTURBANCE,30.41431827,-97.67840489
78723,CRIMINAL MISCHIEF,30.3185291,-97.7034222
78745,THEFT,30.19853432,-97.82054308
78741,CRIMINAL MISCHIEF,30.22900387,-97.70310447
78753,BURGLARY OF VEHICLE,30.41605976,-97.67285102
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35010963,-97.69128423
78701,THEFT,30.26232056,-97.74233029
78741,THEFT,30.24136087,-97.71692105
78753,BURGLARY OF VEHICLE,30.35679296,-97.69742824
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33186118,-97.68649848
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31212585,-97.688964
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24533886,-97.75741154
78753,THEFT,30.39588724,-97.67970244
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.2640271,-97.7075398
78745,THEFT,30.20198234,-97.79664906
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30416717,-97.70156941
78741,BURGLARY OF VEHICLE,30.22823533,-97.73294807
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26765491,-97.74962044
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22706496,-97.72624614
78745,CRIMINAL MISCHIEF,30.20953646,-97.77324603
78741,FAMILY DISTURBANCE,30.22771552,-97.70117271
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.27054719,-97.71973276
78704,THEFT,30.24184309,-97.7575428
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26854292,-97.73939399
78758,CRIMINAL MISCHIEF,30.41182899,-97.69105552
78741,FAMILY DISTURBANCE,30.23146495,-97.72122433
78757,BURGLARY OF VEHICLE,30.33966701,-97.7189541
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78745,CRIMINAL MISCHIEF,30.23066116,-97.79339367
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35069148,-97.71361301
78704,FAMILY DISTURBANCE,30.23743594,-97.79093807
78753,FAMILY DISTURBANCE,30.37411212,-97.66986875
78753,FAMILY DISTURBANCE,30.35686205,-97.68063656
78701,BURGLARY OF VEHICLE,30.265062,-97.73862887
78744,FAMILY DISTURBANCE,30.18782573,-97.76131607
78757,BURGLARY OF VEHICLE,30.37477262,-97.73180393
78723,CRIMINAL MISCHIEF,30.3199445,-97.67337709
78745,BURGLARY OF VEHICLE,30.20691642,-97.78252996
78745,BURGLARY OF VEHICLE,30.2033141,-97.80627783
78704,BURGLARY OF VEHICLE,30.2251873,-97.76193003
78741,FAMILY DISTURBANCE,30.23154682,-97.7260523
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.39438783,-97.67065387
78702,THEFT,30.26097417,-97.73478786
78702,BURGLARY OF VEHICLE,30.26434444,-97.73226698
78759,BURGLARY OF VEHICLE,30.41017087,-97.76668664
78753,CRIMINAL MISCHIEF,30.35647202,-97.69052006
78753,CRIMINAL MISCHIEF,30.35602394,-97.68519796
78753,FAMILY DISTURBANCE,30.34375489,-97.70258862
78758,BURGLARY OF VEHICLE,30.38937822,-97.73416994
78741,THEFT,30.22665025,-97.73968614
78758,BURGLARY OF VEHICLE,30.36235527,-97.70726691
78704,BURGLARY OF VEHICLE,30.23133469,-97.77803044
78741,FAMILY DISTURBANCE,30.23334836,-97.73227827
78744,FAMILY DISTURBANCE,30.19112787,-97.73091691
78745,FAMILY DISTURBANCE,30.20746795,-97.80604567
78753,CRIMINAL MISCHIEF,30.40071517,-97.67629509
78704,BURGLARY OF VEHICLE,30.23787623,-97.75927671
78748,FAMILY DISTURBANCE,30.16103971,-97.79919221
78758,THEFT,30.35831527,-97.71508367
78741,FAMILY DISTURBANCE,30.22645832,-97.69380842
78741,FAMILY DISTURBANCE,30.22581703,-97.72912075
78741,CRIMINAL MISCHIEF,30.21706118,-97.74328464
78702,BURGLARY OF VEHICLE,30.25806097,-97.73557278
78748,THEFT,30.16291061,-97.79312325
78744,CRIMINAL MISCHIEF,30.18854877,-97.76458936
78702,THEFT,30.26427327,-97.73391014
78723,FAMILY DISTURBANCE,30.31885086,-97.68804737
78704,BURGLARY OF VEHICLE,30.23829084,-97.75459354
78745,CRIMINAL MISCHIEF,30.22867933,-97.78790953
78745,FAMILY DISTURBANCE,30.20870506,-97.78506347
78741,FAMILY DISTURBANCE,30.22152623,-97.73465835
78744,THEFT,30.20046947,-97.74020853
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25597187,-97.71778604
78744,FAMILY DISTURBANCE,30.18038404,-97.75779136
78744,BURGLARY OF VEHICLE,30.15957223,-97.77588295
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78702,THEFT,30.25483007,-97.71453481
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31255869,-97.66380113
78745,THEFT,30.21584156,-97.76630833
78758,THEFT,30.40168388,-97.72674036
78741,CRIMINAL MISCHIEF,30.22771552,-97.70117271
78753,BURGLARY OF VEHICLE,30.39562347,-97.65654535
78744,CRIMINAL MISCHIEF,30.17844195,-97.75872948
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31224081,-97.67272086
78745,THEFT,30.20949138,-97.79363364
78723,THEFT,30.3132061,-97.68254042
78723,FAMILY DISTURBANCE,30.31141944,-97.70543553
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22706496,-97.72624614
78745,THEFT,30.1987362,-97.80216752
78745,CRIMINAL MISCHIEF,30.19259606,-97.77497082
78723,FAMILY DISTURBANCE,30.31428127,-97.70510399
78702,THEFT,30.26671007,-97.73363857
78758,FAMILY DISTURBANCE,30.37025069,-97.71718296
78758,THEFT,30.39818646,-97.70508526
78701,CRIMINAL MISCHIEF,30.26907946,-97.74893276
78758,FAMILY DISTURBANCE,30.37148276,-97.71717808
78753,FAMILY DISTURBANCE,30.34554859,-97.70381765
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78741,BURGLARY OF VEHICLE,30.23973544,-97.71651845
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33277823,-97.70500594
78701,BURGLARY OF VEHICLE,30.26639981,-97.74303511
78753,THEFT,30.41787729,-97.67242956
78701,CRIMINAL MISCHIEF,30.26501005,-97.73552204
78753,BURGLARY OF VEHICLE,30.41525806,-97.67013449
78704,FAMILY DISTURBANCE,30.22826645,-97.74684498
78704,THEFT,30.23282024,-97.79242787
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78704,CRIMINAL MISCHIEF,30.25247365,-97.76291093
78748,THEFT,30.17921353,-97.80044084
78702,BURGLARY OF VEHICLE,30.261712,-97.72656522
78745,CRIMINAL MISCHIEF,30.22604732,-97.773559
78758,FAMILY DISTURBANCE,30.37025069,-97.71718296
78704,CRIMINAL MISCHIEF,30.24977359,-97.76733868
78704,BURGLARY OF VEHICLE,30.24307317,-97.80019446
78748,FAMILY DISTURBANCE,30.13757481,-97.80032624
78704,CRIMINAL MISCHIEF,30.24669239,-97.74338002
78748,FAMILY DISTURBANCE,30.17376117,-97.83564668
78753,FAMILY DISTURBANCE,30.38920969,-97.66077476
78745,CRIMINAL MISCHIEF,30.22203621,-97.80451171
78745,FAMILY DISTURBANCE,30.20746795,-97.80604567
78744,CRIMINAL MISCHIEF,30.21338216,-97.74986558
78702,BURGLARY OF VEHICLE,30.25913011,-97.72686938
78704,BURGLARY OF VEHICLE,30.25255564,-97.76453076
78745,FAMILY DISTURBANCE,30.19315917,-97.77700117
78701,THEFT,30.26957949,-97.7491792
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.20178157,-97.74171215
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.3766482,-97.73044008
78759,CRIMINAL MISCHIEF,30.38945289,-97.74343801
78704,BURGLARY OF VEHICLE,30.24349986,-97.76718861
78741,CRIMINAL MISCHIEF,30.22771552,-97.70117271
78744,FAMILY DISTURBANCE,30.20524259,-97.75566571
78745,CRIMINAL MISCHIEF,30.22441277,-97.77420406
78702,CRIMINAL MISCHIEF,30.25970419,-97.70757182
78741,FAMILY DISTURBANCE,30.21480274,-97.70332016
78741,THEFT,30.23895008,-97.72075579
78702,THEFT,30.27156244,-97.72312425
78704,THEFT,30.25408382,-97.74711966
78723,FAMILY DISTURBANCE,30.30416717,-97.70156941
78741,CRIMINAL MISCHIEF,30.23797717,-97.73038294
78758,THEFT,30.36876077,-97.7043076
78744,BURGLARY OF VEHICLE,30.19299714,-97.76505681
78745,BURGLARY OF VEHICLE,30.19818386,-97.76915533
78741,BURGLARY OF VEHICLE,30.23963782,-97.72022403
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31327745,-97.667281
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.27214025,-97.7091316
78723,THEFT,30.31224081,-97.67272086
78753,CRIMINAL MISCHIEF,30.37164536,-97.67890721
78752,FAMILY DISTURBANCE,30.33003969,-97.68672918
78758,BURGLARY OF VEHICLE,30.37915236,-97.69683608
78744,THEFT,30.16833396,-97.78260193
78748,FAMILY DISTURBANCE,30.17648923,-97.8025888
78758,BURGLARY OF VEHICLE,30.3786544,-97.70084665
78745,BURGLARY OF VEHICLE,30.19259606,-97.77497082
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26906258,-97.73504227
78744,FAMILY DISTURBANCE,30.20524259,-97.75566571
78701,CRIMINAL MISCHIEF,30.26871572,-97.74208894
78745,BURGLARY OF VEHICLE,30.20953646,-97.77324603
78748,FAMILY DISTURBANCE,30.15407787,-97.81712895
78745,FAMILY DISTURBANCE,30.2026404,-97.77030675
78757,BURGLARY OF VEHICLE,30.33439286,-97.73103793
78757,BURGLARY OF VEHICLE,30.33484386,-97.73103527
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26620849,-97.74350283
78701,BURGLARY OF VEHICLE,30.26560263,-97.74087977
78701,CRIMINAL MISCHIEF,30.26778002,-97.74914182
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32233701,-97.69398812
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39469448,-97.70620841
78704,CRIMINAL MISCHIEF,30.24514999,-97.76046713
78741,FAMILY DISTURBANCE,30.23805784,-97.69680783
78758,FAMILY DISTURBANCE,30.41065217,-97.69093864
78748,FAMILY DISTURBANCE,30.18055281,-97.80349537
78744,FAMILY DISTURBANCE,30.18764823,-97.74963238
78748,THEFT,30.16881758,-97.79586417
78745,CRIMINAL MISCHIEF,30.200441,-97.76444731
78702,FAMILY DISTURBANCE,30.26500688,-97.70582753
78744,CRIMINAL MISCHIEF,30.21463049,-97.75080439
78758,FAMILY DISTURBANCE,30.37957813,-97.69293213
78744,BURGLARY OF VEHICLE,30.15967796,-97.78269744
78741,BURGLARY OF VEHICLE,30.23133303,-97.71328422
78758,CRIMINAL MISCHIEF,30.37839173,-97.70910147
78758,BURGLARY OF VEHICLE,30.36926216,-97.69510501
78702,BURGLARY OF VEHICLE,30.25965018,-97.72580031
78745,BURGLARY OF VEHICLE,30.20434598,-97.81551885
78753,CRIMINAL MISCHIEF,30.35353289,-97.69270637
78741,BURGLARY OF VEHICLE,30.24193459,-97.72360831
78741,THEFT,30.23597684,-97.71859364
78741,BURGLARY OF VEHICLE,30.23066819,-97.71453118
78741,THEFT,30.23135461,-97.73405182
78741,FAMILY DISTURBANCE,30.22448991,-97.70334142
78753,CRIMINAL MISCHIEF,30.36873888,-97.68705961
78745,BURGLARY OF VEHICLE,30.20398982,-97.76134168
78759,BURGLARY OF VEHICLE,30.42421401,-97.76008918
78745,BURGLARY OF VEHICLE,30.22888594,-97.79943904
78758,CRIMINAL MISCHIEF,30.37454249,-97.69963615
78704,THEFT,30.25247365,-97.76291093
78759,BURGLARY OF VEHICLE,30.3840436,-97.74210817
78753,BURGLARY OF VEHICLE,30.40314707,-97.67791611
78758,BURGLARY OF VEHICLE,30.40605459,-97.72107883
78758,BURGLARY OF VEHICLE,30.36980811,-97.71395965
78741,BURGLARY OF VEHICLE,30.23509316,-97.71545645
78741,BURGLARY OF VEHICLE,30.23973544,-97.71651845
78745,FAMILY DISTURBANCE,30.19259606,-97.77497082
78753,THEFT,30.37715454,-97.68064299
78704,THEFT,30.25573875,-97.77543938
78704,BURGLARY OF VEHICLE,30.24339359,-97.78059078
78704,CRIMINAL MISCHIEF,30.23544883,-97.77897951
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19611561,-97.74836427
78759,BURGLARY OF VEHICLE,30.38514513,-97.7385033
78741,BURGLARY OF VEHICLE,30.23870916,-97.73162074
78702,CRIMINAL MISCHIEF,30.26833493,-97.69672874
78704,BURGLARY OF VEHICLE,30.22898084,-97.767321
78758,THEFT,30.37378575,-97.71264307
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26379398,-97.73482286
78741,CRIMINAL MISCHIEF,30.23059973,-97.7183148
